"fdc_id","food_code","wweia_category_code","start_date","end_date"
"783912","31105005","2502","2015-01-01","2016-12-31"
"783913","31105010","2502","2015-01-01","2016-12-31"
"783914","31105020","2502","2015-01-01","2016-12-31"
"783915","31105030","2502","2015-01-01","2016-12-31"
"783916","31105040","2502","2015-01-01","2016-12-31"
"783917","31105060","2502","2015-01-01","2016-12-31"
"783918","31105080","2502","2015-01-01","2016-12-31"
"783919","31105085","2502","2015-01-01","2016-12-31"
"783920","31105090","2502","2015-01-01","2016-12-31"
"783921","31106000","2502","2015-01-01","2016-12-31"
"783922","31106010","2502","2015-01-01","2016-12-31"
"783923","31106020","2502","2015-01-01","2016-12-31"
"783924","31107000","2502","2015-01-01","2016-12-31"
"783925","31108010","2502","2015-01-01","2016-12-31"
"783926","31108100","2502","2015-01-01","2016-12-31"
"783927","31108110","2502","2015-01-01","2016-12-31"
"783928","31108120","2502","2015-01-01","2016-12-31"
"783929","31110010","2502","2015-01-01","2016-12-31"
"783930","31111000","2502","2015-01-01","2016-12-31"
"783931","31111010","2502","2015-01-01","2016-12-31"
"783932","31111020","2502","2015-01-01","2016-12-31"
"783933","31201000","2502","2015-01-01","2016-12-31"
"783934","31202000","2502","2015-01-01","2016-12-31"
"783935","31203000","2502","2015-01-01","2016-12-31"
"783936","32101000","2502","2015-01-01","2016-12-31"
"783937","32101500","2502","2015-01-01","2016-12-31"
"783938","32101530","6422","2015-01-01","2016-12-31"
"783939","32102000","2502","2015-01-01","2016-12-31"
"783940","32103000","2502","2015-01-01","2016-12-31"
"783941","32103015","2502","2015-01-01","2016-12-31"
"783942","32103020","2502","2015-01-01","2016-12-31"
"783943","32103025","2502","2015-01-01","2016-12-31"
"783944","32103030","2502","2015-01-01","2016-12-31"
"783945","32103035","2502","2015-01-01","2016-12-31"
"783946","32103040","2502","2015-01-01","2016-12-31"
"783947","32103045","2502","2015-01-01","2016-12-31"
"783948","32103050","2502","2015-01-01","2016-12-31"
"783949","32105180","2502","2015-01-01","2016-12-31"
"783950","32105190","2502","2015-01-01","2016-12-31"
"783951","32105200","3404","2015-01-01","2016-12-31"
"783952","32105210","3404","2015-01-01","2016-12-31"
"783953","32105220","3404","2015-01-01","2016-12-31"
"783954","32105230","3404","2015-01-01","2016-12-31"
"783955","32105240","3404","2015-01-01","2016-12-31"
"783956","32105310","2502","2015-01-01","2016-12-31"
"783957","32105330","2502","2015-01-01","2016-12-31"
"783958","32110100","2502","2015-01-01","2016-12-31"
"783959","32110150","2502","2015-01-01","2016-12-31"
"783960","32120100","5804","2015-01-01","2016-12-31"
"783961","32120200","5804","2015-01-01","2016-12-31"
"783962","32129990","2502","2015-01-01","2016-12-31"
"783963","32130000","2502","2015-01-01","2016-12-31"
"783964","32130010","2502","2015-01-01","2016-12-31"
"783965","32130020","2502","2015-01-01","2016-12-31"
"783966","32130040","2502","2015-01-01","2016-12-31"
"783967","32130060","2502","2015-01-01","2016-12-31"
"783968","32130065","2502","2015-01-01","2016-12-31"
"783969","32130070","2502","2015-01-01","2016-12-31"
"783970","32130080","2502","2015-01-01","2016-12-31"
"783971","32130100","2502","2015-01-01","2016-12-31"
"783972","32130110","2502","2015-01-01","2016-12-31"
"783973","32130120","2502","2015-01-01","2016-12-31"
"783974","32130140","2502","2015-01-01","2016-12-31"
"783975","32130160","2502","2015-01-01","2016-12-31"
"783976","32130170","2502","2015-01-01","2016-12-31"
"783977","32130190","2502","2015-01-01","2016-12-31"
"783978","32130200","2502","2015-01-01","2016-12-31"
"783979","32130210","2502","2015-01-01","2016-12-31"
"783980","32130220","2502","2015-01-01","2016-12-31"
"783981","32130240","2502","2015-01-01","2016-12-31"
"783982","32130260","2502","2015-01-01","2016-12-31"
"783983","32130265","2502","2015-01-01","2016-12-31"
"783984","32130270","2502","2015-01-01","2016-12-31"
"783985","32130290","2502","2015-01-01","2016-12-31"
"783986","32130300","2502","2015-01-01","2016-12-31"
"783987","32130310","2502","2015-01-01","2016-12-31"
"783988","32130320","2502","2015-01-01","2016-12-31"
"783989","32130340","2502","2015-01-01","2016-12-31"
"783990","32130360","2502","2015-01-01","2016-12-31"
"783991","32130365","2502","2015-01-01","2016-12-31"
"783992","32130370","2502","2015-01-01","2016-12-31"
"783993","32130400","2502","2015-01-01","2016-12-31"
"783994","32130410","2502","2015-01-01","2016-12-31"
"783995","32130420","2502","2015-01-01","2016-12-31"
"783996","32130430","2502","2015-01-01","2016-12-31"
"783997","32130440","2502","2015-01-01","2016-12-31"
"783998","32130450","2502","2015-01-01","2016-12-31"
"783999","32130460","2502","2015-01-01","2016-12-31"
"784000","32130470","2502","2015-01-01","2016-12-31"
"784001","32130480","2502","2015-01-01","2016-12-31"
"784002","32130490","2502","2015-01-01","2016-12-31"
"784003","32130500","2502","2015-01-01","2016-12-31"
"784004","32130510","2502","2015-01-01","2016-12-31"
"784005","32130600","2502","2015-01-01","2016-12-31"
"784006","32130610","2502","2015-01-01","2016-12-31"
"784007","32130620","2502","2015-01-01","2016-12-31"
"784008","32130630","2502","2015-01-01","2016-12-31"
"784009","32130640","2502","2015-01-01","2016-12-31"
"784010","32130650","2502","2015-01-01","2016-12-31"
"784011","32130660","2502","2015-01-01","2016-12-31"
"784012","32130670","2502","2015-01-01","2016-12-31"
"784013","32130680","2502","2015-01-01","2016-12-31"
"784014","32130690","2502","2015-01-01","2016-12-31"
"784015","32130700","2502","2015-01-01","2016-12-31"
"784016","32130710","2502","2015-01-01","2016-12-31"
"784017","32130800","2502","2015-01-01","2016-12-31"
"784018","32130810","2502","2015-01-01","2016-12-31"
"784019","32130820","2502","2015-01-01","2016-12-31"
"784020","32130830","2502","2015-01-01","2016-12-31"
"784021","32130840","2502","2015-01-01","2016-12-31"
"784022","32130850","2502","2015-01-01","2016-12-31"
"784023","32130860","2502","2015-01-01","2016-12-31"
"784024","32130870","2502","2015-01-01","2016-12-31"
"784025","32130880","2502","2015-01-01","2016-12-31"
"784026","32130890","2502","2015-01-01","2016-12-31"
"784027","32130900","2502","2015-01-01","2016-12-31"
"784028","32130910","2502","2015-01-01","2016-12-31"
"784029","32131000","2502","2015-01-01","2016-12-31"
"784030","32131010","2502","2015-01-01","2016-12-31"
"784031","32131020","2502","2015-01-01","2016-12-31"
"784032","32131030","2502","2015-01-01","2016-12-31"
"784033","32131040","2502","2015-01-01","2016-12-31"
"784034","32131050","2502","2015-01-01","2016-12-31"
"784035","32131060","2502","2015-01-01","2016-12-31"
"784036","32131070","2502","2015-01-01","2016-12-31"
"784037","32131080","2502","2015-01-01","2016-12-31"
"784038","32131090","2502","2015-01-01","2016-12-31"
"784039","32131100","2502","2015-01-01","2016-12-31"
"784040","32131110","2502","2015-01-01","2016-12-31"
"784041","32131200","2502","2015-01-01","2016-12-31"
"784042","32131210","2502","2015-01-01","2016-12-31"
"784043","32131220","2502","2015-01-01","2016-12-31"
"784044","32201000","3706","2015-01-01","2016-12-31"
"784045","32202000","3706","2015-01-01","2016-12-31"
"784046","32202010","3706","2015-01-01","2016-12-31"
"784047","32202020","3706","2015-01-01","2016-12-31"
"784048","32202025","3706","2015-01-01","2016-12-31"
"784049","32202030","3706","2015-01-01","2016-12-31"
"784050","32202034","3706","2015-01-01","2016-12-31"
"784051","32202035","3706","2015-01-01","2016-12-31"
"784052","32202040","3706","2015-01-01","2016-12-31"
"784053","32202045","3706","2015-01-01","2016-12-31"
"784054","32202050","3706","2015-01-01","2016-12-31"
"784055","32202055","3706","2015-01-01","2016-12-31"
"784056","32202060","3706","2015-01-01","2016-12-31"
"784057","32202070","3706","2015-01-01","2016-12-31"
"784058","32202075","3706","2015-01-01","2016-12-31"
"784059","32202080","3706","2015-01-01","2016-12-31"
"784060","32202085","3706","2015-01-01","2016-12-31"
"784061","32202090","3706","2015-01-01","2016-12-31"
"784062","32202110","3706","2015-01-01","2016-12-31"
"784063","32202120","3706","2015-01-01","2016-12-31"
"784064","32202130","3706","2015-01-01","2016-12-31"
"784065","32202200","3706","2015-01-01","2016-12-31"
"784066","32203010","3706","2015-01-01","2016-12-31"
"784067","32204010","3706","2015-01-01","2016-12-31"
"784068","32300100","3802","2015-01-01","2016-12-31"
"784069","32301100","3802","2015-01-01","2016-12-31"
"784070","32400055","2502","2015-01-01","2016-12-31"
"784071","32400060","2502","2015-01-01","2016-12-31"
"784072","32400065","2502","2015-01-01","2016-12-31"
"784073","32400070","2502","2015-01-01","2016-12-31"
"784074","32400075","2502","2015-01-01","2016-12-31"
"784075","32400078","2502","2015-01-01","2016-12-31"
"784076","32400080","2502","2015-01-01","2016-12-31"
"784077","32400100","2502","2015-01-01","2016-12-31"
"784078","32400110","2502","2015-01-01","2016-12-31"
"784079","32400120","2502","2015-01-01","2016-12-31"
"784080","32400200","2502","2015-01-01","2016-12-31"
"784081","32400210","2502","2015-01-01","2016-12-31"
"784082","32400220","2502","2015-01-01","2016-12-31"
"784083","32400300","2502","2015-01-01","2016-12-31"
"784084","32400310","2502","2015-01-01","2016-12-31"
"784085","32400320","2502","2015-01-01","2016-12-31"
"784086","32400400","2502","2015-01-01","2016-12-31"
"784087","32400410","2502","2015-01-01","2016-12-31"
"784088","32400420","2502","2015-01-01","2016-12-31"
"784089","32400500","2502","2015-01-01","2016-12-31"
"784090","32400510","2502","2015-01-01","2016-12-31"
"784091","32400520","2502","2015-01-01","2016-12-31"
"784092","32400600","2502","2015-01-01","2016-12-31"
"784093","32400610","2502","2015-01-01","2016-12-31"
"784094","32400620","2502","2015-01-01","2016-12-31"
"784095","32400700","2502","2015-01-01","2016-12-31"
"784096","32400710","2502","2015-01-01","2016-12-31"
"784097","32400720","2502","2015-01-01","2016-12-31"
"784098","32401000","5804","2015-01-01","2016-12-31"
"784099","33000990","2502","2015-01-01","2016-12-31"
"784100","33001000","2502","2015-01-01","2016-12-31"
"784101","33001010","2502","2015-01-01","2016-12-31"
"784102","33001020","2502","2015-01-01","2016-12-31"
"784103","33001035","2502","2015-01-01","2016-12-31"
"784104","33001040","2502","2015-01-01","2016-12-31"
"784105","33001050","2502","2015-01-01","2016-12-31"
"784106","33001100","2502","2015-01-01","2016-12-31"
"784107","33001110","2502","2015-01-01","2016-12-31"
"784108","33001120","2502","2015-01-01","2016-12-31"
"784109","33001200","2502","2015-01-01","2016-12-31"
"784110","33001210","2502","2015-01-01","2016-12-31"
"784111","33001220","2502","2015-01-01","2016-12-31"
"784112","33401000","2502","2015-01-01","2016-12-31"
"784113","33401010","2502","2015-01-01","2016-12-31"
"784114","33401020","2502","2015-01-01","2016-12-31"
"784115","33401100","2502","2015-01-01","2016-12-31"
"784116","33401110","2502","2015-01-01","2016-12-31"
"784117","33401120","2502","2015-01-01","2016-12-31"
"784118","33401200","2502","2015-01-01","2016-12-31"
"784119","33401210","2502","2015-01-01","2016-12-31"
"784120","33401220","2502","2015-01-01","2016-12-31"
"784121","33401300","2502","2015-01-01","2016-12-31"
"784122","33401310","2502","2015-01-01","2016-12-31"
"784123","33401320","2502","2015-01-01","2016-12-31"
"784124","33401400","2502","2015-01-01","2016-12-31"
"784125","33401410","2502","2015-01-01","2016-12-31"
"784126","33401420","2502","2015-01-01","2016-12-31"
"784127","33401500","2502","2015-01-01","2016-12-31"
"784128","33401510","2502","2015-01-01","2016-12-31"
"784129","33401520","2502","2015-01-01","2016-12-31"
"784130","33401600","2502","2015-01-01","2016-12-31"
"784131","33401610","2502","2015-01-01","2016-12-31"
"784132","33401620","2502","2015-01-01","2016-12-31"
"784133","41101000","2802","2015-01-01","2016-12-31"
"784134","41101010","2802","2015-01-01","2016-12-31"
"784135","41101020","2802","2015-01-01","2016-12-31"
"784136","41101050","2802","2015-01-01","2016-12-31"
"784137","41101060","2802","2015-01-01","2016-12-31"
"784138","41101070","2802","2015-01-01","2016-12-31"
"784139","41101100","2802","2015-01-01","2016-12-31"
"784140","41101110","2802","2015-01-01","2016-12-31"
"784141","41101111","2802","2015-01-01","2016-12-31"
"784142","41101112","2802","2015-01-01","2016-12-31"
"784143","41101113","2802","2015-01-01","2016-12-31"
"784144","41101120","2802","2015-01-01","2016-12-31"
"784145","41101140","2802","2015-01-01","2016-12-31"
"784146","41101150","2802","2015-01-01","2016-12-31"
"784147","41101180","2802","2015-01-01","2016-12-31"
"784148","41101200","2802","2015-01-01","2016-12-31"
"784149","41101210","2802","2015-01-01","2016-12-31"
"784150","41101220","2802","2015-01-01","2016-12-31"
"784151","41102000","2802","2015-01-01","2016-12-31"
"784152","41102010","2802","2015-01-01","2016-12-31"
"784153","41102011","2802","2015-01-01","2016-12-31"
"784154","41102012","2802","2015-01-01","2016-12-31"
"784155","41102013","2802","2015-01-01","2016-12-31"
"784156","41102020","2802","2015-01-01","2016-12-31"
"784157","41102030","2802","2015-01-01","2016-12-31"
"784158","41102040","2802","2015-01-01","2016-12-31"
"784159","41102050","2802","2015-01-01","2016-12-31"
"784160","41102060","2802","2015-01-01","2016-12-31"
"784161","41102070","2802","2015-01-01","2016-12-31"
"784162","41102080","2802","2015-01-01","2016-12-31"
"784163","41102100","2802","2015-01-01","2016-12-31"
"784164","41102110","2802","2015-01-01","2016-12-31"
"784165","41102120","2802","2015-01-01","2016-12-31"
"784166","41102200","2802","2015-01-01","2016-12-31"
"784167","41102210","2802","2015-01-01","2016-12-31"
"784168","41102220","2802","2015-01-01","2016-12-31"
"784169","41102260","2802","2015-01-01","2016-12-31"
"784170","41103000","2802","2015-01-01","2016-12-31"
"784171","41103010","2802","2015-01-01","2016-12-31"
"784172","41103011","2802","2015-01-01","2016-12-31"
"784173","41103012","2802","2015-01-01","2016-12-31"
"784174","41103013","2802","2015-01-01","2016-12-31"
"784175","41103020","2802","2015-01-01","2016-12-31"
"784176","41103050","2802","2015-01-01","2016-12-31"
"784177","41103060","2802","2015-01-01","2016-12-31"
"784178","41103070","2802","2015-01-01","2016-12-31"
"784179","41103090","2802","2015-01-01","2016-12-31"
"784180","41103100","2802","2015-01-01","2016-12-31"
"784181","41104000","2802","2015-01-01","2016-12-31"
"784182","41104010","2802","2015-01-01","2016-12-31"
"784183","41104011","2802","2015-01-01","2016-12-31"
"784184","41104012","2802","2015-01-01","2016-12-31"
"784185","41104013","2802","2015-01-01","2016-12-31"
"784186","41104020","2802","2015-01-01","2016-12-31"
"784187","41104030","2802","2015-01-01","2016-12-31"
"784188","41104040","2802","2015-01-01","2016-12-31"
"784189","41104050","2802","2015-01-01","2016-12-31"
"784190","41104060","2802","2015-01-01","2016-12-31"
"784191","41104070","2802","2015-01-01","2016-12-31"
"784192","41104080","2802","2015-01-01","2016-12-31"
"784193","41104100","2802","2015-01-01","2016-12-31"
"784194","41104110","2802","2015-01-01","2016-12-31"
"784195","41104120","2802","2015-01-01","2016-12-31"
"784196","41106000","2802","2015-01-01","2016-12-31"
"784197","41106010","2802","2015-01-01","2016-12-31"
"784198","41106011","2802","2015-01-01","2016-12-31"
"784199","41106012","2802","2015-01-01","2016-12-31"
"784200","41106013","2802","2015-01-01","2016-12-31"
"784201","41106020","2802","2015-01-01","2016-12-31"
"784202","41106040","2802","2015-01-01","2016-12-31"
"784203","41106050","2802","2015-01-01","2016-12-31"
"784204","41106080","2802","2015-01-01","2016-12-31"
"784205","41106100","2802","2015-01-01","2016-12-31"
"784206","41106110","2802","2015-01-01","2016-12-31"
"784207","41106120","2802","2015-01-01","2016-12-31"
"784208","41106500","2802","2015-01-01","2016-12-31"
"784209","41106510","2802","2015-01-01","2016-12-31"
"784210","41106511","2802","2015-01-01","2016-12-31"
"784211","41106512","2802","2015-01-01","2016-12-31"
"784212","41106513","2802","2015-01-01","2016-12-31"
"784213","41106520","2802","2015-01-01","2016-12-31"
"784214","41106540","2802","2015-01-01","2016-12-31"
"784215","41107000","2802","2015-01-01","2016-12-31"
"784216","41107010","2802","2015-01-01","2016-12-31"
"784217","41107020","2802","2015-01-01","2016-12-31"
"784218","41108000","2802","2015-01-01","2016-12-31"
"784219","41108010","2802","2015-01-01","2016-12-31"
"784220","41108020","2802","2015-01-01","2016-12-31"
"784221","41108030","2802","2015-01-01","2016-12-31"
"784222","41201010","2802","2015-01-01","2016-12-31"
"784223","41201020","2802","2015-01-01","2016-12-31"
"784224","41202020","2802","2015-01-01","2016-12-31"
